"","full_id","day","mouse","Measure","Value","ParameterGroup"
"1","0days_Mouse_ID1","0days","ID1","FLBR_RATIO",0.169230769230769,"SynchrCycle_downPersp"
"2","0days_Mouse_ID2","0days","ID2","FLBR_RATIO",0.298245614035088,"SynchrCycle_downPersp"
"3","0days_Mouse_ID3","0days","ID3","FLBR_RATIO",0.226415094339623,"SynchrCycle_downPersp"
"4","0days_Mouse_ID4","0days","ID4","FLBR_RATIO",0.195652173913043,"SynchrCycle_downPersp"
"5","0days_Mouse_ID5","0days","ID5","FLBR_RATIO",0.104166666666667,"SynchrCycle_downPersp"
"6","0days_Mouse_ID6","0days","ID6","FLBR_RATIO",0.190789473684211,"SynchrCycle_downPersp"
"7","3days_Mouse_ID1","3days","ID1","FLBR_RATIO",0.331632653061224,"SynchrCycle_downPersp"
"8","3days_Mouse_ID2","3days","ID2","FLBR_RATIO",0.211267605633803,"SynchrCycle_downPersp"
"9","3days_Mouse_ID3","3days","ID3","FLBR_RATIO",0.186567164179104,"SynchrCycle_downPersp"
"10","3days_Mouse_ID4","3days","ID4","FLBR_RATIO",0.4,"SynchrCycle_downPersp"
"11","3days_Mouse_ID5","3days","ID5","FLBR_RATIO",0.165644171779141,"SynchrCycle_downPersp"
"12","0days_Mouse_ID1","0days","ID1","FRBL_RATIO",0.169230769230769,"SynchrCycle_downPersp"
"13","0days_Mouse_ID2","0days","ID2","FRBL_RATIO",0.309941520467836,"SynchrCycle_downPersp"
"14","0days_Mouse_ID3","0days","ID3","FRBL_RATIO",0.270440251572327,"SynchrCycle_downPersp"
"15","0days_Mouse_ID4","0days","ID4","FRBL_RATIO",0.144927536231884,"SynchrCycle_downPersp"
"16","0days_Mouse_ID5","0days","ID5","FRBL_RATIO",0.0625,"SynchrCycle_downPersp"
"17","0days_Mouse_ID6","0days","ID6","FRBL_RATIO",0.223684210526316,"SynchrCycle_downPersp"
"18","3days_Mouse_ID1","3days","ID1","FRBL_RATIO",0.489795918367347,"SynchrCycle_downPersp"
"19","3days_Mouse_ID2","3days","ID2","FRBL_RATIO",0.267605633802817,"SynchrCycle_downPersp"
"20","3days_Mouse_ID3","3days","ID3","FRBL_RATIO",0.17910447761194,"SynchrCycle_downPersp"
"21","3days_Mouse_ID4","3days","ID4","FRBL_RATIO",0.487179487179487,"SynchrCycle_downPersp"
"22","3days_Mouse_ID5","3days","ID5","FRBL_RATIO",0.325153374233129,"SynchrCycle_downPersp"
"23","0days_Mouse_ID1","0days","ID1","avg_duration",0.283333333333333,"SynchrCycle_downPersp"
"24","0days_Mouse_ID2","0days","ID2","avg_duration",0.475,"SynchrCycle_downPersp"
"25","0days_Mouse_ID3","0days","ID3","avg_duration",1.15,"SynchrCycle_downPersp"
"26","0days_Mouse_ID4","0days","ID4","avg_duration",0.266666666666667,"SynchrCycle_downPersp"
"27","0days_Mouse_ID5","0days","ID5","avg_duration",0.258333333333333,"SynchrCycle_downPersp"
"28","0days_Mouse_ID6","0days","ID6","avg_duration",0.275,"SynchrCycle_downPersp"
"29","3days_Mouse_ID1","3days","ID1","avg_duration",0.616666666666667,"SynchrCycle_downPersp"
"30","3days_Mouse_ID2","3days","ID2","avg_duration",0.333333333333333,"SynchrCycle_downPersp"
"31","3days_Mouse_ID3","3days","ID3","avg_duration",0.3,"SynchrCycle_downPersp"
"32","3days_Mouse_ID4","3days","ID4","avg_duration",0.6,"SynchrCycle_downPersp"
"33","3days_Mouse_ID5","3days","ID5","avg_duration",0.65,"SynchrCycle_downPersp"
"34","0days_Mouse_ID1","0days","ID1","duration_sd_diff",0.0793089904511875,"SynchrCycle_downPersp"
"35","0days_Mouse_ID2","0days","ID2","duration_sd_diff",0.121709140555658,"SynchrCycle_downPersp"
"36","0days_Mouse_ID3","0days","ID3","duration_sd_diff",0.370677482098831,"SynchrCycle_downPersp"
"37","0days_Mouse_ID4","0days","ID4","duration_sd_diff",0.0806904130671219,"SynchrCycle_downPersp"
"38","0days_Mouse_ID5","0days","ID5","duration_sd_diff",0.075437917528963,"SynchrCycle_downPersp"
"39","0days_Mouse_ID6","0days","ID6","duration_sd_diff",0.0782895083176122,"SynchrCycle_downPersp"
"40","3days_Mouse_ID1","3days","ID1","duration_sd_diff",0.149196336462712,"SynchrCycle_downPersp"
"41","3days_Mouse_ID2","3days","ID2","duration_sd_diff",0.0905231707600018,"SynchrCycle_downPersp"
"42","3days_Mouse_ID3","3days","ID3","duration_sd_diff",0.0846986456651315,"SynchrCycle_downPersp"
"43","3days_Mouse_ID4","3days","ID4","duration_sd_diff",NA,"SynchrCycle_downPersp"
"44","3days_Mouse_ID5","3days","ID5","duration_sd_diff",0.197904147085131,"SynchrCycle_downPersp"
"45","0days_Mouse_ID1","0days","ID1","avg_stride_length",5.46002658187944,"SynchrCycle_downPersp"
"46","0days_Mouse_ID2","0days","ID2","avg_stride_length",3.38441850080169,"SynchrCycle_downPersp"
"47","0days_Mouse_ID3","0days","ID3","avg_stride_length",6.05339518408886,"SynchrCycle_downPersp"
"48","0days_Mouse_ID4","0days","ID4","avg_stride_length",3.29113995569087,"SynchrCycle_downPersp"
"49","0days_Mouse_ID5","0days","ID5","avg_stride_length",1.31833988521218,"SynchrCycle_downPersp"
"50","0days_Mouse_ID6","0days","ID6","avg_stride_length",3.76322721462171,"SynchrCycle_downPersp"
"51","3days_Mouse_ID1","3days","ID1","avg_stride_length",7.51256398003991,"SynchrCycle_downPersp"
"52","3days_Mouse_ID2","3days","ID2","avg_stride_length",5.05577068363818,"SynchrCycle_downPersp"
"53","3days_Mouse_ID3","3days","ID3","avg_stride_length",2.64571623548338,"SynchrCycle_downPersp"
"54","3days_Mouse_ID4","3days","ID4","avg_stride_length",6.39681848021955,"SynchrCycle_downPersp"
"55","3days_Mouse_ID5","3days","ID5","avg_stride_length",5.35128872068513,"SynchrCycle_downPersp"
"56","0days_Mouse_ID1","0days","ID1","stride_length_sd_diff",1.90444184162246,"SynchrCycle_downPersp"
"57","0days_Mouse_ID3","0days","ID3","stride_length_sd_diff",2.83879048013536,"SynchrCycle_downPersp"
"58","0days_Mouse_ID4","0days","ID4","stride_length_sd_diff",1.20439554348791,"SynchrCycle_downPersp"
"59","0days_Mouse_ID5","0days","ID5","stride_length_sd_diff",0.504566773546557,"SynchrCycle_downPersp"
"60","0days_Mouse_ID6","0days","ID6","stride_length_sd_diff",1.49060179871069,"SynchrCycle_downPersp"
"61","3days_Mouse_ID1","3days","ID1","stride_length_sd_diff",3.61247516414506,"SynchrCycle_downPersp"
"62","3days_Mouse_ID2","3days","ID2","stride_length_sd_diff",1.83690836385811,"SynchrCycle_downPersp"
"63","3days_Mouse_ID3","3days","ID3","stride_length_sd_diff",0.941574912697268,"SynchrCycle_downPersp"
"64","3days_Mouse_ID5","3days","ID5","stride_length_sd_diff",2.45631247245538,"SynchrCycle_downPersp"
"65","0days_Mouse_ID1","0days","ID1","avg_stance_time",0.141666666666667,"SynchrCycle_downPersp"
"66","0days_Mouse_ID2","0days","ID2","avg_stance_time",0.216666666666667,"SynchrCycle_downPersp"
"67","0days_Mouse_ID3","0days","ID3","avg_stance_time",0.175,"SynchrCycle_downPersp"
"68","0days_Mouse_ID4","0days","ID4","avg_stance_time",0.133333333333333,"SynchrCycle_downPersp"
"69","0days_Mouse_ID5","0days","ID5","avg_stance_time",0.133333333333333,"SynchrCycle_downPersp"
"70","0days_Mouse_ID6","0days","ID6","avg_stance_time",0.133333333333333,"SynchrCycle_downPersp"
"71","3days_Mouse_ID1","3days","ID1","avg_stance_time",0.283333333333333,"SynchrCycle_downPersp"
"72","3days_Mouse_ID2","3days","ID2","avg_stance_time",0.166666666666667,"SynchrCycle_downPersp"
"73","3days_Mouse_ID3","3days","ID3","avg_stance_time",0.15,"SynchrCycle_downPersp"
"74","3days_Mouse_ID4","3days","ID4","avg_stance_time",0.283333333333333,"SynchrCycle_downPersp"
"75","3days_Mouse_ID5","3days","ID5","avg_stance_time",0.183333333333333,"SynchrCycle_downPersp"
"76","0days_Mouse_ID1","0days","ID1","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"77","0days_Mouse_ID2","0days","ID2","avg_swing_time",0.125,"SynchrCycle_downPersp"
"78","0days_Mouse_ID3","0days","ID3","avg_swing_time",0.1,"SynchrCycle_downPersp"
"79","0days_Mouse_ID4","0days","ID4","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"80","0days_Mouse_ID5","0days","ID5","avg_swing_time",0.125,"SynchrCycle_downPersp"
"81","0days_Mouse_ID6","0days","ID6","avg_swing_time",0.1,"SynchrCycle_downPersp"
"82","3days_Mouse_ID1","3days","ID1","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"83","3days_Mouse_ID2","3days","ID2","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"84","3days_Mouse_ID3","3days","ID3","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"85","3days_Mouse_ID4","3days","ID4","avg_swing_time",0.116666666666667,"SynchrCycle_downPersp"
"86","3days_Mouse_ID5","3days","ID5","avg_swing_time",0.133333333333333,"SynchrCycle_downPersp"
"87","0days_Mouse_ID1","0days","ID1","LB__max_Angle",78.8135244565783,"Angles_downPersp"
"88","0days_Mouse_ID1","0days","ID1","LF__max_Angle",77.6832676025775,"Angles_downPersp"
"89","0days_Mouse_ID1","0days","ID1","RB__max_Angle",84.0647862423609,"Angles_downPersp"
"90","0days_Mouse_ID1","0days","ID1","RF__max_Angle",67.6649905489408,"Angles_downPersp"
"91","0days_Mouse_ID2","0days","ID2","LB__max_Angle",81.1043788416712,"Angles_downPersp"
"92","0days_Mouse_ID2","0days","ID2","LF__max_Angle",71.7794858225115,"Angles_downPersp"
"93","0days_Mouse_ID2","0days","ID2","RB__max_Angle",82.801552379252,"Angles_downPersp"
"94","0days_Mouse_ID2","0days","ID2","RF__max_Angle",69.2385217540499,"Angles_downPersp"
"95","0days_Mouse_ID3","0days","ID3","LB__max_Angle",86.8956550686608,"Angles_downPersp"
"96","0days_Mouse_ID3","0days","ID3","LF__max_Angle",79.9292240297133,"Angles_downPersp"
"97","0days_Mouse_ID3","0days","ID3","RB__max_Angle",88.3160220700516,"Angles_downPersp"
"98","0days_Mouse_ID3","0days","ID3","RF__max_Angle",77.6072323157263,"Angles_downPersp"
"99","0days_Mouse_ID4","0days","ID4","LB__max_Angle",81.1111436782724,"Angles_downPersp"
"100","0days_Mouse_ID4","0days","ID4","LF__max_Angle",74.0803235594097,"Angles_downPersp"
"101","0days_Mouse_ID4","0days","ID4","RB__max_Angle",83.368310174544,"Angles_downPersp"
"102","0days_Mouse_ID4","0days","ID4","RF__max_Angle",76.0509587155141,"Angles_downPersp"
"103","0days_Mouse_ID5","0days","ID5","LB__max_Angle",81.0464433209329,"Angles_downPersp"
"104","0days_Mouse_ID5","0days","ID5","LF__max_Angle",76.3836785269433,"Angles_downPersp"
"105","0days_Mouse_ID5","0days","ID5","RB__max_Angle",82.3171824497796,"Angles_downPersp"
"106","0days_Mouse_ID5","0days","ID5","RF__max_Angle",68.0895556656205,"Angles_downPersp"
"107","0days_Mouse_ID6","0days","ID6","LB__max_Angle",84.7800819371964,"Angles_downPersp"
"108","0days_Mouse_ID6","0days","ID6","LF__max_Angle",78.7261531531354,"Angles_downPersp"
"109","0days_Mouse_ID6","0days","ID6","RB__max_Angle",87.1219532615132,"Angles_downPersp"
"110","0days_Mouse_ID6","0days","ID6","RF__max_Angle",72.0292172273785,"Angles_downPersp"
"111","3days_Mouse_ID1","3days","ID1","LB__max_Angle",77.761058107138,"Angles_downPersp"
"112","3days_Mouse_ID1","3days","ID1","LF__max_Angle",71.9388095553228,"Angles_downPersp"
"113","3days_Mouse_ID1","3days","ID1","RB__max_Angle",82.1157410072924,"Angles_downPersp"
"114","3days_Mouse_ID1","3days","ID1","RF__max_Angle",60.9305067375557,"Angles_downPersp"
"115","3days_Mouse_ID2","3days","ID2","LB__max_Angle",82.7208957993275,"Angles_downPersp"
"116","3days_Mouse_ID2","3days","ID2","LF__max_Angle",75.7171509088021,"Angles_downPersp"
"117","3days_Mouse_ID2","3days","ID2","RB__max_Angle",81.5822427794424,"Angles_downPersp"
"118","3days_Mouse_ID2","3days","ID2","RF__max_Angle",65.7367061631816,"Angles_downPersp"
"119","3days_Mouse_ID3","3days","ID3","LB__max_Angle",78.6849063847028,"Angles_downPersp"
"120","3days_Mouse_ID3","3days","ID3","LF__max_Angle",73.7142551718017,"Angles_downPersp"
"121","3days_Mouse_ID3","3days","ID3","RB__max_Angle",86.3142666682719,"Angles_downPersp"
"122","3days_Mouse_ID3","3days","ID3","RF__max_Angle",68.5912385122395,"Angles_downPersp"
"123","3days_Mouse_ID4","3days","ID4","LB__max_Angle",82.0035094814349,"Angles_downPersp"
"124","3days_Mouse_ID4","3days","ID4","LF__max_Angle",76.9059367194228,"Angles_downPersp"
"125","3days_Mouse_ID4","3days","ID4","RB__max_Angle",80.4995727470946,"Angles_downPersp"
"126","3days_Mouse_ID4","3days","ID4","RF__max_Angle",64.9971979816806,"Angles_downPersp"
"127","3days_Mouse_ID5","3days","ID5","LB__max_Angle",81.8338711441022,"Angles_downPersp"
"128","3days_Mouse_ID5","3days","ID5","LF__max_Angle",78.4509466578429,"Angles_downPersp"
"129","3days_Mouse_ID5","3days","ID5","RB__max_Angle",83.008743828019,"Angles_downPersp"
"130","3days_Mouse_ID5","3days","ID5","RF__max_Angle",67.0973079246407,"Angles_downPersp"
"131","0days_Mouse_ID1","0days","ID1","LB__min_Angle",24.4705721988243,"Angles_downPersp"
"132","0days_Mouse_ID1","0days","ID1","LF__min_Angle",17.8514531425638,"Angles_downPersp"
"133","0days_Mouse_ID1","0days","ID1","RB__min_Angle",17.0664521091827,"Angles_downPersp"
"134","0days_Mouse_ID1","0days","ID1","RF__min_Angle",22.914580028981,"Angles_downPersp"
"135","0days_Mouse_ID2","0days","ID2","LB__min_Angle",19.1051669232766,"Angles_downPersp"
"136","0days_Mouse_ID2","0days","ID2","LF__min_Angle",19.6338191806137,"Angles_downPersp"
"137","0days_Mouse_ID2","0days","ID2","RB__min_Angle",20.3361024305825,"Angles_downPersp"
"138","0days_Mouse_ID2","0days","ID2","RF__min_Angle",21.3294803770157,"Angles_downPersp"
"139","0days_Mouse_ID3","0days","ID3","LB__min_Angle",13.2412610897094,"Angles_downPersp"
"140","0days_Mouse_ID3","0days","ID3","LF__min_Angle",10.4190868487715,"Angles_downPersp"
"141","0days_Mouse_ID3","0days","ID3","RB__min_Angle",9.23362962024001,"Angles_downPersp"
"142","0days_Mouse_ID3","0days","ID3","RF__min_Angle",26.451377461129,"Angles_downPersp"
"143","0days_Mouse_ID4","0days","ID4","LB__min_Angle",14.9249098808925,"Angles_downPersp"
"144","0days_Mouse_ID4","0days","ID4","LF__min_Angle",21.3213626859337,"Angles_downPersp"
"145","0days_Mouse_ID4","0days","ID4","RB__min_Angle",11.3066055659532,"Angles_downPersp"
"146","0days_Mouse_ID4","0days","ID4","RF__min_Angle",22.5093963991203,"Angles_downPersp"
"147","0days_Mouse_ID5","0days","ID5","LB__min_Angle",18.7799510440876,"Angles_downPersp"
"148","0days_Mouse_ID5","0days","ID5","LF__min_Angle",23.8666621409674,"Angles_downPersp"
"149","0days_Mouse_ID5","0days","ID5","RB__min_Angle",11.0013328464557,"Angles_downPersp"
"150","0days_Mouse_ID5","0days","ID5","RF__min_Angle",24.6319338616897,"Angles_downPersp"
"151","0days_Mouse_ID6","0days","ID6","LB__min_Angle",15.9386249890552,"Angles_downPersp"
"152","0days_Mouse_ID6","0days","ID6","LF__min_Angle",21.8673093091099,"Angles_downPersp"
"153","0days_Mouse_ID6","0days","ID6","RB__min_Angle",15.0138509552696,"Angles_downPersp"
"154","0days_Mouse_ID6","0days","ID6","RF__min_Angle",21.9749977719947,"Angles_downPersp"
"155","3days_Mouse_ID1","3days","ID1","LB__min_Angle",26.6972494663911,"Angles_downPersp"
"156","3days_Mouse_ID1","3days","ID1","LF__min_Angle",20.0237983043367,"Angles_downPersp"
"157","3days_Mouse_ID1","3days","ID1","RB__min_Angle",18.9303140623618,"Angles_downPersp"
"158","3days_Mouse_ID1","3days","ID1","RF__min_Angle",23.8001133058925,"Angles_downPersp"
"159","3days_Mouse_ID2","3days","ID2","LB__min_Angle",21.1645705558317,"Angles_downPersp"
"160","3days_Mouse_ID2","3days","ID2","LF__min_Angle",16.8376943874618,"Angles_downPersp"
"161","3days_Mouse_ID2","3days","ID2","RB__min_Angle",8.11052199509726,"Angles_downPersp"
"162","3days_Mouse_ID2","3days","ID2","RF__min_Angle",21.5756968442979,"Angles_downPersp"
"163","3days_Mouse_ID3","3days","ID3","LB__min_Angle",21.6011629917517,"Angles_downPersp"
"164","3days_Mouse_ID3","3days","ID3","LF__min_Angle",19.4127383195898,"Angles_downPersp"
"165","3days_Mouse_ID3","3days","ID3","RB__min_Angle",14.7929504292912,"Angles_downPersp"
"166","3days_Mouse_ID3","3days","ID3","RF__min_Angle",22.6118277961219,"Angles_downPersp"
"167","3days_Mouse_ID4","3days","ID4","LB__min_Angle",13.0184654368754,"Angles_downPersp"
"168","3days_Mouse_ID4","3days","ID4","LF__min_Angle",24.6163476286417,"Angles_downPersp"
"169","3days_Mouse_ID4","3days","ID4","RB__min_Angle",23.3820276792783,"Angles_downPersp"
"170","3days_Mouse_ID4","3days","ID4","RF__min_Angle",24.4239222967092,"Angles_downPersp"
"171","3days_Mouse_ID5","3days","ID5","LB__min_Angle",13.7395222764736,"Angles_downPersp"
"172","3days_Mouse_ID5","3days","ID5","LF__min_Angle",24.5957824949078,"Angles_downPersp"
"173","3days_Mouse_ID5","3days","ID5","RB__min_Angle",15.2845305946119,"Angles_downPersp"
"174","3days_Mouse_ID5","3days","ID5","RF__min_Angle",22.6727528328049,"Angles_downPersp"
"175","0days_Mouse_ID1","0days","ID1","LB__avg_Angle",48.7851445324224,"Angles_downPersp"
"176","0days_Mouse_ID1","0days","ID1","LF__avg_Angle",43.7406498815158,"Angles_downPersp"
"177","0days_Mouse_ID1","0days","ID1","RB__avg_Angle",46.9368523269999,"Angles_downPersp"
"178","0days_Mouse_ID1","0days","ID1","RF__avg_Angle",43.2971178206818,"Angles_downPersp"
"179","0days_Mouse_ID2","0days","ID2","LB__avg_Angle",50.6300061490039,"Angles_downPersp"
"180","0days_Mouse_ID2","0days","ID2","LF__avg_Angle",42.9129248349353,"Angles_downPersp"
"181","0days_Mouse_ID2","0days","ID2","RB__avg_Angle",50.538793210655,"Angles_downPersp"
"182","0days_Mouse_ID2","0days","ID2","RF__avg_Angle",41.1827808001097,"Angles_downPersp"
"183","0days_Mouse_ID3","0days","ID3","LB__avg_Angle",52.8347809412586,"Angles_downPersp"
"184","0days_Mouse_ID3","0days","ID3","LF__avg_Angle",35.6591834610871,"Angles_downPersp"
"185","0days_Mouse_ID3","0days","ID3","RB__avg_Angle",47.0029675072741,"Angles_downPersp"
"186","0days_Mouse_ID3","0days","ID3","RF__avg_Angle",46.9629408975108,"Angles_downPersp"
"187","0days_Mouse_ID4","0days","ID4","LB__avg_Angle",48.0577788513401,"Angles_downPersp"
"188","0days_Mouse_ID4","0days","ID4","LF__avg_Angle",44.0273537886089,"Angles_downPersp"
"189","0days_Mouse_ID4","0days","ID4","RB__avg_Angle",46.7027192674618,"Angles_downPersp"
"190","0days_Mouse_ID4","0days","ID4","RF__avg_Angle",42.8066342390697,"Angles_downPersp"
"191","0days_Mouse_ID5","0days","ID5","LB__avg_Angle",48.9376302712893,"Angles_downPersp"
"192","0days_Mouse_ID5","0days","ID5","LF__avg_Angle",45.1493429407107,"Angles_downPersp"
"193","0days_Mouse_ID5","0days","ID5","RB__avg_Angle",44.9404536909954,"Angles_downPersp"
"194","0days_Mouse_ID5","0days","ID5","RF__avg_Angle",43.7924083585334,"Angles_downPersp"
"195","0days_Mouse_ID6","0days","ID6","LB__avg_Angle",47.4631397703991,"Angles_downPersp"
"196","0days_Mouse_ID6","0days","ID6","LF__avg_Angle",45.9608833293654,"Angles_downPersp"
"197","0days_Mouse_ID6","0days","ID6","RB__avg_Angle",47.0528211333834,"Angles_downPersp"
"198","0days_Mouse_ID6","0days","ID6","RF__avg_Angle",43.1996318426343,"Angles_downPersp"
"199","3days_Mouse_ID1","3days","ID1","LB__avg_Angle",52.4185332816383,"Angles_downPersp"
"200","3days_Mouse_ID1","3days","ID1","LF__avg_Angle",39.9212113004391,"Angles_downPersp"
"201","3days_Mouse_ID1","3days","ID1","RB__avg_Angle",52.0405369941738,"Angles_downPersp"
"202","3days_Mouse_ID1","3days","ID1","RF__avg_Angle",41.2314757579714,"Angles_downPersp"
"203","3days_Mouse_ID2","3days","ID2","LB__avg_Angle",48.25552687856,"Angles_downPersp"
"204","3days_Mouse_ID2","3days","ID2","LF__avg_Angle",39.1571223978125,"Angles_downPersp"
"205","3days_Mouse_ID2","3days","ID2","RB__avg_Angle",45.6861645343582,"Angles_downPersp"
"206","3days_Mouse_ID2","3days","ID2","RF__avg_Angle",40.0644761340164,"Angles_downPersp"
"207","3days_Mouse_ID3","3days","ID3","LB__avg_Angle",47.8747598289254,"Angles_downPersp"
"208","3days_Mouse_ID3","3days","ID3","LF__avg_Angle",40.9498641437058,"Angles_downPersp"
"209","3days_Mouse_ID3","3days","ID3","RB__avg_Angle",47.3177170809192,"Angles_downPersp"
"210","3days_Mouse_ID3","3days","ID3","RF__avg_Angle",42.8242968717266,"Angles_downPersp"
"211","3days_Mouse_ID4","3days","ID4","LB__avg_Angle",45.0299632808123,"Angles_downPersp"
"212","3days_Mouse_ID4","3days","ID4","LF__avg_Angle",45.1249966543091,"Angles_downPersp"
"213","3days_Mouse_ID4","3days","ID4","RB__avg_Angle",52.6075090008969,"Angles_downPersp"
"214","3days_Mouse_ID4","3days","ID4","RF__avg_Angle",44.9879268471647,"Angles_downPersp"
"215","3days_Mouse_ID5","3days","ID5","LB__avg_Angle",45.5099016029307,"Angles_downPersp"
"216","3days_Mouse_ID5","3days","ID5","LF__avg_Angle",43.8252295964111,"Angles_downPersp"
"217","3days_Mouse_ID5","3days","ID5","RB__avg_Angle",48.7044633489798,"Angles_downPersp"
"218","3days_Mouse_ID5","3days","ID5","RF__avg_Angle",41.3144011704707,"Angles_downPersp"
"219","0days_Mouse_ID1","0days","ID1","l-back-ankle__Average_Height",1.34546435636195,"VerticalHeight_Analysis_sidePersp"
"220","0days_Mouse_ID1","0days","ID1","l-back-ankle__Movement",2.27076403347904,"VerticalHeight_Analysis_sidePersp"
"221","0days_Mouse_ID1","0days","ID1","l-back-toe__Average_Height",0.089235914924311,"VerticalHeight_Analysis_sidePersp"
"222","0days_Mouse_ID1","0days","ID1","l-back-toe__Movement",0.180237935916347,"VerticalHeight_Analysis_sidePersp"
"223","0days_Mouse_ID1","0days","ID1","l-front-toe-tip__Average_Height",0.0510733432955125,"VerticalHeight_Analysis_sidePersp"
"224","0days_Mouse_ID1","0days","ID1","l-front-toe-tip__Movement",0.315038874224367,"VerticalHeight_Analysis_sidePersp"
"225","0days_Mouse_ID1","0days","ID1","l-head__Average_Height",-0.16272881903263,"VerticalHeight_Analysis_sidePersp"
"226","0days_Mouse_ID1","0days","ID1","l-head__Movement",-1.4009001275809,"VerticalHeight_Analysis_sidePersp"
"227","0days_Mouse_ID1","0days","ID1","l-hip__Average_Height",-0.248345645526655,"VerticalHeight_Analysis_sidePersp"
"228","0days_Mouse_ID1","0days","ID1","l-hip__Movement",-0.315457335916015,"VerticalHeight_Analysis_sidePersp"
"229","0days_Mouse_ID1","0days","ID1","l-iliac-crest__Average_Height",-0.0447400862523522,"VerticalHeight_Analysis_sidePersp"
"230","0days_Mouse_ID1","0days","ID1","l-iliac-crest__Movement",0.144867859948367,"VerticalHeight_Analysis_sidePersp"
"231","0days_Mouse_ID1","0days","ID1","l-shoulder__Average_Height",-0.20492689465455,"VerticalHeight_Analysis_sidePersp"
"232","0days_Mouse_ID1","0days","ID1","l-shoulder__Movement",-0.20615826132183,"VerticalHeight_Analysis_sidePersp"
"233","0days_Mouse_ID1","0days","ID1","l-tail-base__Average_Height",-0.358241794956188,"VerticalHeight_Analysis_sidePersp"
"234","0days_Mouse_ID1","0days","ID1","l-tail-base__Movement",-0.469377462184846,"VerticalHeight_Analysis_sidePersp"
"235","0days_Mouse_ID1","0days","ID1","l-wrist__Average_Height",0.0722321126197255,"VerticalHeight_Analysis_sidePersp"
"236","0days_Mouse_ID1","0days","ID1","l-wrist__Movement",0.0460178026072015,"VerticalHeight_Analysis_sidePersp"
"237","0days_Mouse_ID1","0days","ID1","r-back-ankle__Average_Height",0.116493163264769,"VerticalHeight_Analysis_sidePersp"
"238","0days_Mouse_ID1","0days","ID1","r-back-ankle__Movement",-0.102732562640877,"VerticalHeight_Analysis_sidePersp"
"239","0days_Mouse_ID1","0days","ID1","r-back-toe__Average_Height",-0.133695308112646,"VerticalHeight_Analysis_sidePersp"
"240","0days_Mouse_ID1","0days","ID1","r-back-toe__Movement",-0.810195771317081,"VerticalHeight_Analysis_sidePersp"
"241","0days_Mouse_ID1","0days","ID1","r-elbow__Average_Height",-0.415742568900328,"VerticalHeight_Analysis_sidePersp"
"242","0days_Mouse_ID1","0days","ID1","r-elbow__Movement",-0.583425826888211,"VerticalHeight_Analysis_sidePersp"
"243","0days_Mouse_ID1","0days","ID1","r-front-toe-tip__Average_Height",-0.0052681986546581,"VerticalHeight_Analysis_sidePersp"
"244","0days_Mouse_ID1","0days","ID1","r-front-toe-tip__Movement",-0.657301701585201,"VerticalHeight_Analysis_sidePersp"
"245","0days_Mouse_ID1","0days","ID1","r-head__Average_Height",0,"VerticalHeight_Analysis_sidePersp"
"246","0days_Mouse_ID1","0days","ID1","r-head__Movement",-0.847226266393621,"VerticalHeight_Analysis_sidePersp"
"247","0days_Mouse_ID1","0days","ID1","r-hip__Average_Height",-0.116958891214174,"VerticalHeight_Analysis_sidePersp"
"248","0days_Mouse_ID1","0days","ID1","r-hip__Movement",-0.43243223276649,"VerticalHeight_Analysis_sidePersp"
"249","0days_Mouse_ID1","0days","ID1","r-iliac-crest__Average_Height",-0.332676095858925,"VerticalHeight_Analysis_sidePersp"
"250","0days_Mouse_ID1","0days","ID1","r-iliac-crest__Movement",-0.39616605005638,"VerticalHeight_Analysis_sidePersp"
"251","0days_Mouse_ID1","0days","ID1","r-tail-base__Average_Height",0.105132516034785,"VerticalHeight_Analysis_sidePersp"
"252","0days_Mouse_ID1","0days","ID1","r-tail-base__Movement",0.199904416886983,"VerticalHeight_Analysis_sidePersp"
"253","0days_Mouse_ID1","0days","ID1","r-wrist__Average_Height",-0.0608436151803858,"VerticalHeight_Analysis_sidePersp"
"254","0days_Mouse_ID1","0days","ID1","r-wrist__Movement",0.011329176127465,"VerticalHeight_Analysis_sidePersp"
"255","0days_Mouse_ID2","0days","ID2","l-back-ankle__Average_Height",0.356090189625801,"VerticalHeight_Analysis_sidePersp"
"256","0days_Mouse_ID2","0days","ID2","l-back-ankle__Movement",0.119884363692456,"VerticalHeight_Analysis_sidePersp"
"257","0days_Mouse_ID2","0days","ID2","l-back-toe__Average_Height",0.0468545432404285,"VerticalHeight_Analysis_sidePersp"
"258","0days_Mouse_ID2","0days","ID2","l-back-toe__Movement",0.631804607504716,"VerticalHeight_Analysis_sidePersp"
"259","0days_Mouse_ID2","0days","ID2","l-elbow__Average_Height",-0.268433322437668,"VerticalHeight_Analysis_sidePersp"
"260","0days_Mouse_ID2","0days","ID2","l-elbow__Movement",-0.529293661791885,"VerticalHeight_Analysis_sidePersp"
"261","0days_Mouse_ID2","0days","ID2","l-front-toe-tip__Average_Height",-0.172646186902374,"VerticalHeight_Analysis_sidePersp"
